year,round,type,institute,academic_program,quota,seat_type,gender,opening_rank,closing_rank
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Female-only (including Supernumerary),555,555
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,216,216
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),2339,4245
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1501,2956
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1167,1167
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,218,2865
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),1391,1397
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,697,821
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,25,25
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),2449,3736
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,1265,1852
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,91,91
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),6243,9581
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,2405,5769
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),241,241
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,163,163
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),1359,1647
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,370,787
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,21,21
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),445,445
2026,5,NIT,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,112,336
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),12927,13909
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,8842,13467
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS (PwD),Gender-Neutral,369,369
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),6011,6513
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,4895,6445
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,493,493
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),15762,19984
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,11452,17257
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Female-only (including Supernumerary),1166,1166
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,496,496
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),6444,9176
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4644,6522
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),20967,20967
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,5076,10399
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),2501,2501
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1699,1920
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),7160,8429
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3071,4377
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Female-only (including Supernumerary),336,336
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,183,183
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),13596,17446
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,8756,12016
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,393,393
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),3717,3809
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1856,2515
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,103,103
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),908,1520
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,778,867
2026,5,NIT,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,46,46
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),8716,9657
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,1919,8817
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS (PwD),Gender-Neutral,72,72
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),4755,5553
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,2893,4867
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,234,234
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),13506,15005
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,6971,11625
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,255,255
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3467,7837
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1604,4635
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),4372,5581
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1870,4757
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),1739,1739
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1065,1173
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),4441,5290
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,2172,2700
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,115,115
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),9975,11969
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,5888,8179
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),480,480
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,232,232
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),1796,2196
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,951,1388
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,42,42
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1210,1210
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,515,623
2026,5,NIT,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,3,3
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,24418,24418
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),12130,12130
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,8920,10002
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),34198,36371
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,24225,31589
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,2863,2863
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,12357,15945
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),35352,35352
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7314,7314
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3825,3843
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),8993,8993
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,8253,9380
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,607,607
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),28724,28724
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,19280,27156
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7012,7012
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3922,4188
2026,5,NIT,National Institute of Technology Calicut,"Energy Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1906,1906
2026,5,NIT,National Institute of Technology Calicut,"Engineering Physics (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,24516,24648
2026,5,NIT,National Institute of Technology Calicut,"Engineering Physics (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),8613,8613
